num_particles,inertia,cognition,social,gen,epoch_stop,solution_found,fitness
40, 0.5, 0.3, 1.9, 0, 71, [1.00000001 3.        ], 5.543457400373399e-16
40, 0.5, 0.3, 1.9, 1, 76, [1. 3.], 4.732199664098982e-17
40, 0.5, 0.3, 1.9, 2, 81, [1. 3.], 3.241532189161735e-19
40, 0.5, 0.3, 1.9, 3, 87, [1. 3.], 1.3683408179893611e-18
40, 0.5, 0.3, 1.9, 4, 77, [0.99999999 3.        ], 1.7644673613967024e-16
40, 0.5, 0.3, 1.9, 5, 77, [1.         2.99999999], 6.049721339385132e-16
40, 0.5, 0.3, 1.9, 6, 83, [1. 3.], 4.73401058357844e-19
40, 0.5, 0.3, 1.9, 7, 73, [1.00000001 2.99999999], 1.75836383102399e-16
40, 0.5, 0.3, 1.9, 8, 69, [0.99999998 3.00000011], 4.7139251980789486e-14
40, 0.5, 0.3, 1.9, 9, 75, [1. 3.], 2.998343597277191e-17
40, 0.5, 0.3, 1.9, 10, 80, [1. 3.], 1.121980877056289e-18
40, 0.5, 0.3, 1.9, 11, 78, [1.00000001 2.99999999], 1.9800923171152877e-16
40, 0.5, 0.3, 1.9, 12, 78, [1.00000001 2.99999999], 1.3562729579010404e-16
40, 0.5, 0.3, 1.9, 13, 79, [1. 3.], 6.703212338342545e-17
40, 0.5, 0.3, 1.9, 14, 82, [1.00000001 2.99999999], 2.840770072815729e-16
40, 0.5, 0.3, 1.9, 15, 80, [1. 3.], 2.274736110257699e-18
40, 0.5, 0.3, 1.9, 16, 77, [1.00000001 2.99999999], 1.1393834298982773e-16
40, 0.5, 0.3, 1.9, 17, 74, [1. 3.], 5.795083382691722e-17
40, 0.5, 0.3, 1.9, 18, 78, [1.00000001 2.99999999], 1.4674142078560077e-16
40, 0.5, 0.3, 1.9, 19, 78, [1.         2.99999999], 6.914397140467516e-17
40, 0.5, 0.3, 2.0, 0, 77, [0.99999999 3.00000001], 2.1891321216313515e-16
40, 0.5, 0.3, 2.0, 1, 80, [1.00000001 3.        ], 1.132846124048394e-16
40, 0.5, 0.3, 2.0, 2, 84, [1. 3.], 5.526935372106944e-18
40, 0.5, 0.3, 2.0, 3, 74, [0.99999998 3.00000001], 1.0474944762529414e-15
40, 0.5, 0.3, 2.0, 4, 76, [1.00000024 2.99999974], 1.274987457020069e-13
40, 0.5, 0.3, 2.0, 5, 78, [0.99999997 2.99999999], 6.11641356764509e-15
40, 0.5, 0.3, 2.0, 6, 84, [1. 3.], 1.4553420828529945e-18
40, 0.5, 0.3, 2.0, 7, 76, [1.00000008 2.99999996], 1.52908921806464e-14
40, 0.5, 0.3, 2.0, 8, 86, [1. 3.], 8.396283082085648e-18
40, 0.5, 0.3, 2.0, 9, 83, [1.00000001 2.99999999], 1.7185715746418307e-16
40, 0.5, 0.3, 2.0, 10, 79, [1. 3.], 1.983102027955446e-16
40, 0.5, 0.3, 2.0, 11, 81, [1.00000003 2.99999998], 1.5342862944598636e-15
40, 0.5, 0.3, 2.0, 12, 79, [1. 3.], 1.7739825349060104e-18
40, 0.5, 0.3, 2.0, 13, 77, [1. 3.], 1.7511879951248612e-17
40, 0.5, 0.3, 2.0, 14, 86, [1. 3.], 8.704245733158991e-18
40, 0.5, 0.3, 2.0, 15, 76, [1. 3.], 7.292628177548062e-17
40, 0.5, 0.3, 2.0, 16, 81, [1. 3.], 2.0064713199096535e-17
40, 0.5, 0.3, 2.0, 17, 76, [1. 3.], 2.7655583225371552e-17
40, 0.5, 0.3, 2.0, 18, 89, [1. 3.], 1.6808548156300952e-19
40, 0.5, 0.3, 2.0, 19, 86, [1. 3.], 3.2382563967239353e-19
40, 0.5, 0.3, 2.1, 0, 80, [0.99999999 3.00000001], 1.465810173739719e-16
40, 0.5, 0.3, 2.1, 1, 86, [1. 3.], 1.2828274019222813e-18
40, 0.5, 0.3, 2.1, 2, 84, [1. 3.], 1.7737471437675167e-19
40, 0.5, 0.3, 2.1, 3, 80, [0.99999998 3.00000001], 4.385854770976789e-16
40, 0.5, 0.3, 2.1, 4, 77, [1. 3.], 5.378165616750029e-18
40, 0.5, 0.3, 2.1, 5, 81, [0.99999999 3.00000001], 1.6703088578312718e-16
40, 0.5, 0.3, 2.1, 6, 74, [0.99999996 3.00000005], 4.706187580958204e-15
40, 0.5, 0.3, 2.1, 7, 94, [1. 3.], 1.636944843052495e-18
40, 0.5, 0.3, 2.1, 8, 88, [1. 3.], 1.1294203517138185e-19
40, 0.5, 0.3, 2.1, 9, 83, [1. 3.], 1.7055139452000035e-17
40, 0.5, 0.3, 2.1, 10, 80, [1.00000004 2.99999996], 3.571790235122432e-15
40, 0.5, 0.3, 2.1, 11, 85, [1. 3.], 1.858224229914693e-17
40, 0.5, 0.3, 2.1, 12, 78, [1. 3.], 2.9718564116127385e-17
40, 0.5, 0.3, 2.1, 13, 78, [1. 3.], 1.9350001625779028e-17
40, 0.5, 0.3, 2.1, 14, 86, [1. 3.], 1.7957856069218513e-17
40, 0.5, 0.3, 2.1, 15, 84, [1. 3.], 9.10247330547751e-18
40, 0.5, 0.3, 2.1, 16, 80, [0.99999999 3.        ], 4.79580549837436e-17
40, 0.5, 0.3, 2.1, 17, 81, [1.         3.00000001], 1.0511955240452979e-16
40, 0.5, 0.3, 2.1, 18, 77, [1.00000003 2.99999998], 1.2698639068501523e-15
40, 0.5, 0.3, 2.1, 19, 81, [1.00000001 2.99999999], 3.7975534451181e-16
40, 0.5, 0.3, 2.2, 0, 81, [1. 3.], 2.2987270707159866e-18
40, 0.5, 0.3, 2.2, 1, 81, [0.99999999 3.00000001], 3.284172510526217e-16
40, 0.5, 0.3, 2.2, 2, 85, [1. 3.], 1.5502728387389886e-18
40, 0.5, 0.3, 2.2, 3, 87, [1. 3.], 1.2738871220123759e-17
40, 0.5, 0.3, 2.2, 4, 88, [1.         3.00000001], 1.0089041323094143e-16
40, 0.5, 0.3, 2.2, 5, 81, [1. 3.], 5.099468733836162e-17
40, 0.5, 0.3, 2.2, 6, 76, [0.99999999 3.00000002], 5.024148074010505e-16
40, 0.5, 0.3, 2.2, 7, 79, [1.00000022 2.99999998], 2.0773566134054083e-13
40, 0.5, 0.3, 2.2, 8, 90, [1. 3.], 1.919237505790376e-17
40, 0.5, 0.3, 2.2, 9, 80, [1.00000001 2.99999999], 3.222734488461866e-16
40, 0.5, 0.3, 2.2, 10, 79, [1.00000002 2.9999999 ], 3.912679298078024e-14
40, 0.5, 0.3, 2.2, 11, 83, [1.         3.00000001], 7.83469696266084e-17
40, 0.5, 0.3, 2.2, 12, 82, [0.99999998 3.00000001], 5.710061900129417e-16
40, 0.5, 0.3, 2.2, 13, 99, [1. 3.], 5.664781225368513e-20
40, 0.5, 0.3, 2.2, 14, 87, [1.         3.00000001], 8.182218054196541e-17
40, 0.5, 0.3, 2.2, 15, 90, [1.00000001 2.99999999], 9.790574775656323e-17
40, 0.5, 0.3, 2.2, 16, 81, [0.99999999 3.        ], 1.9618878284063523e-16
40, 0.5, 0.3, 2.2, 17, 80, [1.00000001 2.99999999], 2.5450300796134197e-16
40, 0.5, 0.3, 2.2, 18, 84, [0.99999999 3.00000002], 5.588764884496351e-16
40, 0.5, 0.3, 2.2, 19, 85, [1. 3.], 2.0257197722051101e-19
40, 0.5, 0.3, 2.3, 0, 88, [1. 3.], 2.2494345125727964e-18
40, 0.5, 0.3, 2.3, 1, 85, [0.99999999 3.00000002], 4.566817541220024e-16
40, 0.5, 0.3, 2.3, 2, 80, [1.         3.00000002], 1.6152344856063808e-15
40, 0.5, 0.3, 2.3, 3, 79, [1.00000002 2.99999997], 1.1636701287573889e-15
40, 0.5, 0.3, 2.3, 4, 85, [1.         2.99999999], 1.8439523570468439e-16
40, 0.5, 0.3, 2.3, 5, 88, [1. 3.], 3.627615332676111e-18
40, 0.5, 0.3, 2.3, 6, 85, [1. 3.], 4.731137104433363e-18
40, 0.5, 0.3, 2.3, 7, 81, [1. 3.], 2.607613021813634e-18
40, 0.5, 0.3, 2.3, 8, 84, [0.99999997 3.00000002], 1.3416258650023954e-15
40, 0.5, 0.3, 2.3, 9, 85, [1.00000002 2.99999999], 1.2473293856382435e-15
40, 0.5, 0.3, 2.3, 10, 94, [1. 3.], 7.948877186218215e-19
40, 0.5, 0.3, 2.3, 11, 89, [1. 3.], 8.71811465191376e-18
40, 0.5, 0.3, 2.3, 12, 85, [1.00000002 2.99999998], 5.83656271711453e-16
40, 0.5, 0.3, 2.3, 13, 90, [1. 3.], 4.1194018033713954e-18
40, 0.5, 0.3, 2.3, 14, 85, [1. 3.], 5.909288240402621e-18
40, 0.5, 0.3, 2.3, 15, 86, [1.00000001 2.99999999], 1.0415039678936595e-16
40, 0.5, 0.3, 2.3, 16, 94, [1. 3.], 4.540738689228459e-19
40, 0.5, 0.3, 2.3, 17, 87, [0.99999999 3.        ], 4.1080585400042806e-16
40, 0.5, 0.3, 2.3, 18, 89, [1. 3.], 7.401180346785489e-21
40, 0.5, 0.3, 2.3, 19, 87, [1.00000001 3.        ], 3.452286150866561e-16
40, 0.5, 0.3, 2.4, 0, 92, [1.00000002 2.99999999], 1.218493714611594e-15
40, 0.5, 0.3, 2.4, 1, 94, [1. 3.], 1.1610472250270815e-17
40, 0.5, 0.3, 2.4, 2, 93, [0.99999998 3.00000001], 5.387049218115715e-16
40, 0.5, 0.3, 2.4, 3, 86, [1. 3.], 8.948657595847746e-17
40, 0.5, 0.3, 2.4, 4, 82, [0.99999999 3.00000001], 5.751143698332979e-17
40, 0.5, 0.3, 2.4, 5, 93, [1. 3.], 1.1887069550922014e-17
40, 0.5, 0.3, 2.4, 6, 93, [1. 3.], 2.1572909824186907e-18
40, 0.5, 0.3, 2.4, 7, 86, [0.99999998 3.00000002], 8.536750810724116e-16
40, 0.5, 0.3, 2.4, 8, 93, [1. 3.], 3.961340553745571e-17
40, 0.5, 0.3, 2.4, 9, 86, [0.99999999 3.        ], 1.23177539201717e-15
40, 0.5, 0.3, 2.4, 10, 87, [0.99999998 3.00000003], 1.4020282500547832e-15
40, 0.5, 0.3, 2.4, 11, 89, [1. 3.], 1.0490966257040902e-17
40, 0.5, 0.3, 2.4, 12, 91, [1.00000003 2.99999996], 2.5978759957973974e-15
40, 0.5, 0.3, 2.4, 13, 90, [1.00000001 2.99999999], 1.2612041058274702e-16
40, 0.5, 0.3, 2.4, 14, 79, [1.00000001 2.99999999], 1.1503585981500378e-16
40, 0.5, 0.3, 2.4, 15, 94, [1.00000002 3.        ], 1.267195754660631e-15
40, 0.5, 0.3, 2.4, 16, 95, [0.99999999 3.00000001], 9.938192536979758e-17
40, 0.5, 0.3, 2.4, 17, 91, [1. 3.], 2.072358424629016e-18
40, 0.5, 0.3, 2.4, 18, 94, [1. 3.], 7.901929643678272e-18
40, 0.5, 0.3, 2.4, 19, 85, [0.99999999 3.        ], 5.088920849649847e-16
40, 0.5, 0.3, 2.5, 0, 106, [1. 3.], 1.0551712157586475e-21
40, 0.5, 0.3, 2.5, 1, 96, [1. 3.], 7.327501433931912e-18
40, 0.5, 0.3, 2.5, 2, 86, [0.99999998 3.00000001], 5.376896189895989e-16
40, 0.5, 0.3, 2.5, 3, 96, [1.00000002 2.99999997], 1.2465955447199648e-15
40, 0.5, 0.3, 2.5, 4, 86, [1.00000001 2.99999996], 3.3754106638142064e-15
40, 0.5, 0.3, 2.5, 5, 91, [0.99999999 3.00000001], 3.5757642415625847e-16
40, 0.5, 0.3, 2.5, 6, 98, [1.00000001 2.99999999], 1.6670198709182065e-16
40, 0.5, 0.3, 2.5, 7, 90, [1. 3.], 2.307394084964883e-17
40, 0.5, 0.3, 2.5, 8, 98, [1. 3.], 2.2314281055526834e-19
40, 0.5, 0.3, 2.5, 9, 99, [1. 3.], 3.2502504123046187e-19
40, 0.5, 0.3, 2.5, 10, 99, [1. 3.], 9.053933254474558e-18
40, 0.5, 0.3, 2.5, 11, 92, [1.00000001 2.99999999], 2.0749932851870977e-16
40, 0.5, 0.3, 2.5, 12, 95, [1. 3.], 1.2610421900181273e-17
40, 0.5, 0.3, 2.5, 13, 91, [1. 3.], 1.1994398559500958e-17
40, 0.5, 0.3, 2.5, 14, 89, [1. 3.], 2.7159261266757147e-18
40, 0.5, 0.3, 2.5, 15, 112, [1. 3.], 5.0255588589261266e-21
40, 0.5, 0.3, 2.5, 16, 93, [1. 3.], 7.831916133848338e-19
40, 0.5, 0.3, 2.5, 17, 102, [1. 3.], 1.1984490119804927e-19
40, 0.5, 0.3, 2.5, 18, 114, [1. 3.], 2.2348527535820524e-20
40, 0.5, 0.3, 2.5, 19, 93, [1. 3.], 1.7260058763200007e-17
40, 0.5, 0.3, 2.6, 0, 93, [0.99999998 3.00000001], 1.2375442725137045e-15
40, 0.5, 0.3, 2.6, 1, 84, [0.99999999 3.00000001], 1.751771072705219e-16
40, 0.5, 0.3, 2.6, 2, 93, [0.99999999 3.00000001], 2.0059791464930688e-16
40, 0.5, 0.3, 2.6, 3, 89, [1.00000001 3.00000002], 3.016813331553255e-15
40, 0.5, 0.3, 2.6, 4, 91, [1.00000001 2.99999999], 3.678118092129326e-16
40, 0.5, 0.3, 2.6, 5, 94, [1.00000003 2.99999997], 1.6851522415280888e-15
40, 0.5, 0.3, 2.6, 6, 100, [1. 3.], 4.804132554809311e-18
40, 0.5, 0.3, 2.6, 7, 101, [1.00000002 2.99999997], 1.7347691246536977e-15
40, 0.5, 0.3, 2.6, 8, 104, [1. 3.], 1.2408308843279102e-20
40, 0.5, 0.3, 2.6, 9, 96, [1. 3.], 2.008415370925806e-17
40, 0.5, 0.3, 2.6, 10, 101, [1.         2.99999999], 7.599067795671906e-17
40, 0.5, 0.3, 2.6, 11, 93, [0.99999999 3.00000001], 9.036424152807108e-17
40, 0.5, 0.3, 2.6, 12, 95, [1. 3.], 3.3530339438795194e-17
40, 0.5, 0.3, 2.6, 13, 109, [1. 3.], 3.702498993920707e-18
40, 0.5, 0.3, 2.6, 14, 101, [1. 3.], 2.59908195979461e-18
40, 0.5, 0.3, 2.6, 15, 90, [1.00000008 2.99999999], 2.2396458367251346e-14
40, 0.5, 0.3, 2.6, 16, 104, [1. 3.], 6.040963054820685e-20
40, 0.5, 0.3, 2.6, 17, 91, [1.         2.99999999], 6.499894034455025e-17
40, 0.5, 0.3, 2.6, 18, 103, [1. 3.], 1.0947952310850762e-18
40, 0.5, 0.3, 2.6, 19, 103, [1. 3.], 8.942652524827444e-19
40, 0.5, 0.3, 2.7, 0, 116, [1. 3.], 2.396542303338979e-19
40, 0.5, 0.3, 2.7, 1, 116, [1. 3.], 2.4384183618447238e-23
40, 0.5, 0.3, 2.7, 2, 105, [1. 3.], 2.2356820577963294e-18
40, 0.5, 0.3, 2.7, 3, 112, [1. 3.], 3.758250103886873e-24
40, 0.5, 0.3, 2.7, 4, 114, [1. 3.], 8.235083932528815e-21
40, 0.5, 0.3, 2.7, 5, 95, [1.00000001 3.        ], 6.928399423598297e-17
40, 0.5, 0.3, 2.7, 6, 104, [1. 3.], 1.1654729016771694e-17
40, 0.5, 0.3, 2.7, 7, 118, [1. 3.], 3.371155470798186e-19
40, 0.5, 0.3, 2.7, 8, 105, [1. 3.], 3.272596810387734e-18
40, 0.5, 0.3, 2.7, 9, 98, [1. 3.], 5.709535966274079e-17
40, 0.5, 0.3, 2.7, 10, 99, [0.99999999 3.        ], 2.5324692142536327e-16
40, 0.5, 0.3, 2.7, 11, 100, [1. 3.], 2.191705684090544e-18
40, 0.5, 0.3, 2.7, 12, 109, [1. 3.], 1.5770108540483314e-17
40, 0.5, 0.3, 2.7, 13, 106, [1. 3.], 3.907346041510357e-18
40, 0.5, 0.3, 2.7, 14, 99, [1. 3.], 1.1064432491492349e-16
40, 0.5, 0.3, 2.7, 15, 103, [1. 3.], 1.1289630830369484e-17
40, 0.5, 0.3, 2.7, 16, 99, [1. 3.], 4.493957251863681e-18
40, 0.5, 0.3, 2.7, 17, 111, [1. 3.], 2.582656437957401e-19
40, 0.5, 0.3, 2.7, 18, 103, [1. 3.], 1.3701739839323912e-18
40, 0.5, 0.3, 2.7, 19, 106, [1. 3.], 3.2721478127910007e-19
40, 0.5, 0.3, 2.8, 0, 110, [1. 3.], 4.430690494280353e-20
40, 0.5, 0.3, 2.8, 1, 140, [1. 3.], 6.098695404402521e-22
40, 0.5, 0.3, 2.8, 2, 111, [1. 3.], 2.365347395812504e-19
40, 0.5, 0.3, 2.8, 3, 109, [1.00000001 3.        ], 8.66218660306005e-17
40, 0.5, 0.3, 2.8, 4, 128, [1. 3.], 7.69715290052581e-20
40, 0.5, 0.3, 2.8, 5, 123, [1. 3.], 1.0334344140760395e-20
40, 0.5, 0.3, 2.8, 6, 123, [1. 3.], 7.51271153354511e-19
40, 0.5, 0.3, 2.8, 7, 118, [1. 3.], 1.399453049823511e-18
40, 0.5, 0.3, 2.8, 8, 125, [1. 3.], 1.1374798321717306e-20
40, 0.5, 0.3, 2.8, 9, 123, [1. 3.], 2.169881956041175e-20
40, 0.5, 0.3, 2.8, 10, 122, [1. 3.], 2.7790800592337764e-19
40, 0.5, 0.3, 2.8, 11, 115, [1.00000001 3.        ], 5.52328240022221e-17
40, 0.5, 0.3, 2.8, 12, 121, [1. 3.], 8.869842632090926e-20
40, 0.5, 0.3, 2.8, 13, 106, [1.00000001 2.99999999], 2.6662002644356376e-16
40, 0.5, 0.3, 2.8, 14, 111, [1. 3.], 4.2191653423563736e-17
40, 0.5, 0.3, 2.8, 15, 117, [1. 3.], 8.044451999209419e-18
40, 0.5, 0.3, 2.8, 16, 106, [1. 3.], 8.702063817611835e-19
40, 0.5, 0.3, 2.8, 17, 105, [1.         2.99999999], 1.2896750010106557e-16
40, 0.5, 0.3, 2.8, 18, 103, [1.         3.00000001], 1.1378696726480354e-15
40, 0.5, 0.3, 2.8, 19, 113, [1. 3.], 1.364501140904742e-19
40, 0.5, 0.3, 2.9, 0, 163, [1. 3.], 1.4460680251087837e-24
40, 0.5, 0.3, 2.9, 1, 119, [1. 3.], 2.9537822896962775e-17
40, 0.5, 0.3, 2.9, 2, 140, [1. 3.], 1.3350176907543054e-21
40, 0.5, 0.3, 2.9, 3, 128, [1. 3.], 4.049067420530455e-21
40, 0.5, 0.3, 2.9, 4, 118, [1. 3.], 2.657517241891004e-20
40, 0.5, 0.3, 2.9, 5, 142, [1. 3.], 2.066462477537874e-22
40, 0.5, 0.3, 2.9, 6, 135, [1. 3.], 1.6493569581583192e-19
40, 0.5, 0.3, 2.9, 7, 110, [1. 3.], 2.5046254499629242e-17
40, 0.5, 0.3, 2.9, 8, 113, [1. 3.], 5.7883908607623576e-18
40, 0.5, 0.3, 2.9, 9, 114, [1. 3.], 1.2921969638027881e-17
40, 0.5, 0.3, 2.9, 10, 125, [1. 3.], 6.579033126161476e-20
40, 0.5, 0.3, 2.9, 11, 114, [1. 3.], 3.4936098219396224e-18
40, 0.5, 0.3, 2.9, 12, 112, [1. 3.], 5.370858764504361e-18
40, 0.5, 0.3, 2.9, 13, 160, [1. 3.], 1.8726966244267905e-24
40, 0.5, 0.3, 2.9, 14, 126, [1. 3.], 7.4064790294026e-20
40, 0.5, 0.3, 2.9, 15, 105, [1.         3.00000001], 9.183958641602071e-16
40, 0.5, 0.3, 2.9, 16, 121, [1. 3.], 8.480766077363463e-18
40, 0.5, 0.3, 2.9, 17, 125, [1. 3.], 6.220915940331038e-18
40, 0.5, 0.3, 2.9, 18, 108, [1. 3.], 4.799117306952484e-18
40, 0.5, 0.3, 2.9, 19, 117, [1. 3.], 1.7188583003689708e-19
40, 0.5, 0.3, 3.0, 0, 121, [1. 3.], 7.583247773447415e-19
40, 0.5, 0.3, 3.0, 1, 122, [1. 3.], 9.943365817208331e-18
40, 0.5, 0.3, 3.0, 2, 140, [1. 3.], 7.524584391300465e-20
40, 0.5, 0.3, 3.0, 3, 122, [1. 3.], 1.3067678711340153e-18
40, 0.5, 0.3, 3.0, 4, 150, [1. 3.], 5.702002973610106e-21
40, 0.5, 0.3, 3.0, 5, 143, [1. 3.], 4.671419868324793e-22
40, 0.5, 0.3, 3.0, 6, 148, [1. 3.], 2.289188495219061e-22
40, 0.5, 0.3, 3.0, 7, 118, [0.99999999 3.00000001], 2.808395747883882e-16
40, 0.5, 0.3, 3.0, 8, 131, [1. 3.], 2.599942959626743e-19
40, 0.5, 0.3, 3.0, 9, 142, [1. 3.], 1.464220198109654e-20
40, 0.5, 0.3, 3.0, 10, 129, [1. 3.], 1.6969604160741956e-21
40, 0.5, 0.3, 3.0, 11, 130, [1. 3.], 5.763500840795247e-19
40, 0.5, 0.3, 3.0, 12, 118, [0.99999999 3.00000001], 3.011152679634922e-16
40, 0.5, 0.3, 3.0, 13, 140, [1. 3.], 1.047100897172313e-20
40, 0.5, 0.3, 3.0, 14, 130, [1. 3.], 4.320922893906127e-21
40, 0.5, 0.3, 3.0, 15, 131, [1. 3.], 2.315556517664664e-19
40, 0.5, 0.3, 3.0, 16, 138, [1. 3.], 3.58484494290606e-20
40, 0.5, 0.3, 3.0, 17, 129, [1. 3.], 5.120867381067991e-20
40, 0.5, 0.3, 3.0, 18, 131, [1. 3.], 2.432977168092472e-18
40, 0.5, 0.3, 3.0, 19, 134, [1. 3.], 5.492980765856412e-19
40, 0.5, 0.3, 3.1, 0, 153, [1. 3.], 4.642533694813411e-19
40, 0.5, 0.3, 3.1, 1, 157, [1. 3.], 6.2929990097931974e-21
40, 0.5, 0.3, 3.1, 2, 152, [1. 3.], 2.2206999775041884e-19
40, 0.5, 0.3, 3.1, 3, 160, [1. 3.], 7.850771220562056e-22
40, 0.5, 0.3, 3.1, 4, 138, [1. 3.], 3.747894720748462e-18
40, 0.5, 0.3, 3.1, 5, 208, [1. 3.], 2.947973202810921e-27
40, 0.5, 0.3, 3.1, 6, 137, [1. 3.], 2.218366695384125e-19
40, 0.5, 0.3, 3.1, 7, 164, [1. 3.], 1.0263276014429858e-23
40, 0.5, 0.3, 3.1, 8, 144, [1. 3.], 1.9602758500746242e-19
40, 0.5, 0.3, 3.1, 9, 150, [1. 3.], 8.052397439927221e-21
40, 0.5, 0.3, 3.1, 10, 168, [1. 3.], 7.967801638859725e-22
40, 0.5, 0.3, 3.1, 11, 165, [1. 3.], 3.3995406141283133e-23
40, 0.5, 0.3, 3.1, 12, 155, [1. 3.], 1.48665420870759e-23
40, 0.5, 0.3, 3.1, 13, 135, [1. 3.], 9.500548543921878e-20
40, 0.5, 0.3, 3.1, 14, 149, [1. 3.], 6.1936875181429476e-21
40, 0.5, 0.3, 3.1, 15, 151, [1. 3.], 8.778114322666337e-22
40, 0.5, 0.3, 3.1, 16, 216, [1. 3.], 2.2876966251409342e-29
40, 0.5, 0.3, 3.1, 17, 137, [1. 3.], 3.454116238032522e-20
40, 0.5, 0.3, 3.1, 18, 139, [1. 3.], 8.591069998341235e-21
40, 0.5, 0.3, 3.1, 19, 139, [1. 3.], 1.7316167085826285e-22
40, 0.5, 0.3, 3.2, 0, 193, [1. 3.], 4.618465055706936e-25
40, 0.5, 0.3, 3.2, 1, 152, [1. 3.], 3.470023529518338e-22
40, 0.5, 0.3, 3.2, 2, 194, [1. 3.], 3.706677533347144e-24
40, 0.5, 0.3, 3.2, 3, 182, [1. 3.], 4.9243051664836736e-23
40, 0.5, 0.3, 3.2, 4, 161, [1. 3.], 1.898356080584618e-21
40, 0.5, 0.3, 3.2, 5, 158, [1. 3.], 1.5785513647370404e-21
40, 0.5, 0.3, 3.2, 6, 178, [1. 3.], 1.2627335952917997e-23
40, 0.5, 0.3, 3.2, 7, 189, [1. 3.], 2.785121901385408e-22
40, 0.5, 0.3, 3.2, 8, 179, [1. 3.], 8.71765835002987e-22
40, 0.5, 0.3, 3.2, 9, 182, [1. 3.], 5.748113871983425e-23
40, 0.5, 0.3, 3.2, 10, 160, [1. 3.], 4.6371416105839164e-21
40, 0.5, 0.3, 3.2, 11, 150, [1. 3.], 5.028804158537281e-22
40, 0.5, 0.3, 3.2, 12, 181, [1. 3.], 2.1162818836018397e-24
40, 0.5, 0.3, 3.2, 13, 193, [1. 3.], 1.5449683056572472e-25
40, 0.5, 0.3, 3.2, 14, 166, [1. 3.], 6.773824843339335e-20
40, 0.5, 0.3, 3.2, 15, 167, [1. 3.], 2.053692282377563e-19
40, 0.5, 0.3, 3.2, 16, 191, [1. 3.], 6.466743831876149e-23
40, 0.5, 0.3, 3.2, 17, 199, [1. 3.], 1.9738001934835362e-24
40, 0.5, 0.3, 3.2, 18, 194, [1. 3.], 1.680102071987779e-23
40, 0.5, 0.3, 3.2, 19, 150, [1. 3.], 2.709164694712951e-19
40, 0.5, 0.3, 3.3, 0, 177, [1. 3.], 2.2543924863014157e-19
40, 0.5, 0.3, 3.3, 1, 177, [1. 3.], 5.048976246962432e-21
40, 0.5, 0.3, 3.3, 2, 219, [1. 3.], 1.3187245757616715e-24
40, 0.5, 0.3, 3.3, 3, 214, [1. 3.], 3.682844467678607e-25
40, 0.5, 0.3, 3.3, 4, 233, [1. 3.], 9.788974972887535e-27
40, 0.5, 0.3, 3.3, 5, 177, [1. 3.], 8.474068841261124e-21
40, 0.5, 0.3, 3.3, 6, 196, [1. 3.], 3.084828863170933e-22
40, 0.5, 0.3, 3.3, 7, 214, [1. 3.], 1.0263477962821595e-23
40, 0.5, 0.3, 3.3, 8, 194, [1. 3.], 8.159086333519549e-21
40, 0.5, 0.3, 3.3, 9, 195, [1. 3.], 3.4619058668136877e-22
40, 0.5, 0.3, 3.3, 10, 190, [1. 3.], 6.988512006703595e-21
40, 0.5, 0.3, 3.3, 11, 179, [1. 3.], 1.3282104971960439e-20
40, 0.5, 0.3, 3.3, 12, 195, [1. 3.], 8.428126802508872e-25
40, 0.5, 0.3, 3.3, 13, 191, [1. 3.], 7.351012690975165e-22
40, 0.5, 0.3, 3.3, 14, 205, [1. 3.], 6.505037349026111e-23
40, 0.5, 0.3, 3.3, 15, 190, [1. 3.], 4.886218646435241e-24
40, 0.5, 0.3, 3.3, 16, 232, [1. 3.], 2.7531245592213312e-27
40, 0.5, 0.3, 3.3, 17, 199, [1. 3.], 1.4606553648668139e-22
40, 0.5, 0.3, 3.3, 18, 198, [1. 3.], 8.250005954414494e-24
40, 0.5, 0.3, 3.3, 19, 215, [1. 3.], 1.2779546664580391e-27
40, 0.5, 0.3, 3.4, 0, 282, [1. 3.], 1.2572076246507265e-26
40, 0.5, 0.3, 3.4, 1, 268, [1. 3.], 2.269473938230329e-26
40, 0.5, 0.3, 3.4, 2, 251, [1. 3.], 2.5022667913610494e-27
40, 0.5, 0.3, 3.4, 3, 242, [1. 3.], 1.9805141886478722e-25
40, 0.5, 0.3, 3.4, 4, 206, [1. 3.], 3.134226733521585e-23
40, 0.5, 0.3, 3.4, 5, 372, [1. 3.], 0.0
40, 0.5, 0.3, 3.4, 6, 233, [1. 3.], 2.74076192554516e-23
40, 0.5, 0.3, 3.4, 7, 225, [1. 3.], 1.9983417509082705e-22
40, 0.5, 0.3, 3.4, 8, 308, [1. 3.], 7.888609052210118e-31
40, 0.5, 0.3, 3.4, 9, 298, [1. 3.], 6.620120716614731e-27
40, 0.5, 0.3, 3.4, 10, 216, [1. 3.], 2.1725886450920714e-23
40, 0.5, 0.3, 3.4, 11, 277, [1. 3.], 9.860761315262648e-29
40, 0.5, 0.3, 3.4, 12, 248, [1. 3.], 3.029856964772862e-26
40, 0.5, 0.3, 3.4, 13, 252, [1. 3.], 1.6157475093146636e-23
40, 0.5, 0.3, 3.4, 14, 225, [1. 3.], 2.4165529519320794e-23
40, 0.5, 0.3, 3.4, 15, 276, [1. 3.], 5.5133488665896515e-27
40, 0.5, 0.3, 3.4, 16, 226, [1. 3.], 6.941502649401771e-25
